name,type,address,postcode,telephone,website,area_name,area_code,lon,lat
M20 Dental,Dentist,"150-152 Burton Road, Manchester",M20 1LH,07771537908,,Manchester,E08000003,-2.241957,53.427658
Hawkley Brook Medical Practice,General Practice,"Chandler House, Poolstock Lane, Wigan",WN3 5HL,01942481400,http://www.hawkleybrookmedicalpractice.nhs.uk,Wigan,E08000010,-2.643772,53.529393
The Dental Team,Dentist,"858 Chester Road, Stretford, Manchester",M32 0QJ,07969333461,,Trafford,E08000009,-2.297611,53.455685
"Ashton Primary Care Centre, Dental Department",Dentist,"193 Old Street, Ashton Under Lyne",OL6 7SR,01616220987,,Tameside,E08000008,-2.099981,53.485827
Five Oaks Family Practice,General Practice,"Oak House, 47 Graham Street, Manchester",M11 3BB,01612303035,http://www.fiveoaksfamilypractice.co.uk,Manchester,E08000003,-2.19447,53.47569
Whitley Road Medical Centre,General Practice,"1 Whitley Road, Manchester",M40 7QH,01612654407,,Manchester,E08000003,-2.2227,53.49493
Dr Samuel Levenson,General Practice,"Newbury Place Health Centre, 55 Rigby Street, Salford",M7 4NX,01612125050,http://www.limefieldmedicalcentre.co.uk,Salford,E08000006,-2.260516,53.507103
Windermere Road Surgery,General Practice,"109-111 Windermere Road, Middleton, Manchester",M24 5WF,01616676609,,Rochdale,E08000005,-2.205709,53.55956
Deane Dental Practice,Dentist,"Unit 6a, The Vibe, Broughton Lane, Salford",M7 1US,01614782980,,Salford,E08000006,-2.261598,53.496316
West Gorton Medical Centre,General Practice,"2 Clowes Street, Manchester",M12 5JE,01612235226,http://www.westgortonmedicalcentre.co.uk,Manchester,E08000003,-2.203859,53.467205
Durnford Medical Centre,General Practice,"113 Long Street, Middleton, Manchester",M24 6DL,01616538673,,Rochdale,E08000005,-2.197033,53.554038
Ashworth Street Surgery,General Practice,"85 Spotland Road, Rochdale",OL12 6RT,01616538673,,Rochdale,E08000005,-2.165652,53.619565
Phoenix Centre,General Practice,"Pine Street, Heywood",OL10 1DT,01616538673,,Rochdale,E08000005,-2.2183,53.591868
Portway Dental Practice,Dentist,"40 Portway, Manchester",M22 1UB,01614372382,,Manchester,E08000003,-2.276472,53.37996
Parkfield Dental Practice,Dentist,"637 Wilmslow Road, Manchester",M20 6DF,01614452397,http://www.parkfield-dental.co.uk,Manchester,E08000003,-2.232053,53.421881
Longfield Lodge Dental,Dentist,"276 Liverpool Road, Cadishead, Manchester",M44 5DX,01617752211,,Salford,E08000006,-2.442294,53.42152
Showmans the Dentist,Dentist,"36 Queens Walk, The Precinct, Droylsden, Manchester",M43 7AD,01613707213,,Tameside,E08000008,-2.14606,53.480045
Dentistry@442 Limited,Dentist,"442 Birch Road, Wardle, Rochdale",OL12 9LH,01706372088,,Rochdale,E08000005,-2.132203,53.645681
Woodlands Medical Practice,General Practice,"9 Maple Road, Brooklands, Manchester",M23 9RL,01619621332,,Manchester,E08000003,-2.31213,53.406624
Birchfields Family Dental Care,Dentist,"Longsight, Manchester",M13 0XQ,01612249813,,Manchester,E08000003,-2.209253,53.451738
Pearldent Dental Surgery,Dentist,"442 Buxton Road, Stockport",SK2 7JB,01614833408,,Stockport,E08000007,-2.130402,53.385685
New Bank Health Centre,General Practice,"339 Stockport Road, Manchester",M12 4JE,01612775600,,Manchester,E08000003,-2.204384,53.460123
Victoria Mill Medical Practice,General Practice,"Victoria Mill, 10 Lower Vickers Street, Manchester",M40 7LH,01612654407,,Manchester,E08000003,-2.214292,53.489633
Charlestown Medical Practice,General Practice,"Charlestown Road, Manchester",M9 7ED,,,Manchester,E08000003,-2.186902,53.52264
Maple Road Dental Practice,Dentist,"11 Maple Road, Manchester",M23 9HN,01619730565,,Manchester,E08000003,-2.309653,53.407303
BARDOC - Moorgate Primary Care Centre,General Practice,"22 Derby Way, Bury",BL9 0NJ,01617634242,http://www.bardoc.co.uk,Bury,E08000002,-2.288591,53.59553
BARDOC - Phoenix Centre,General Practice,"Pine Street, Heywood",OL10 1DT,01617634242,http://www.bardoc.co.uk,Rochdale,E08000005,-2.2183,53.591868
BARDOC - Rochdale UCC,General Practice,"Whitehall Street, Rochdale",OL12 0NB,01617634242,http://www.bardoc.co.uk,Rochdale,E08000005,-2.160152,53.624282
Brooklands Dental Surgery,Dentist,"203 Marsland Road, Sale",M33 3ND,01619620066,,Trafford,E08000009,-2.320468,53.417325
Archway Dental Practice,Dentist,"21 Radnor Street, Hulme, Manchester",M15 5RD,01612328403,,Manchester,E08000003,-2.246495,53.460251
Heart Networks UK Limited,General Practice,"299 Alan Turing Way, Manchester",M11 3BS,07951725356,,Manchester,E08000003,-2.191764,53.477301
SimplyOne Dental,Dentist,"36 Queens Walk, Droylsden, Manchester",M43 7AD,01613707213,,Tameside,E08000008,-2.14606,53.480045
Limelight Health and Well-being Hub,General Practice,"Limelight, 1-3 St Brides Way, Manchester",M16 9NW,01612267777,,Trafford,E08000009,-2.261969,53.461412
Manchester Private Hospital,General Practice,"New Court, Regents Place, 2 Windsor Street, Salford",M5 4HB,01615078822,http://www.manchesterprivatehospital.co.uk,Salford,E08000006,-2.278563,53.479002
Parkhill Healthcare Medical and Dental Surgery,Dentist,"501 Crompton Way, Bolton",BL1 8UP,01204770600,,Bolton,E08000001,-2.415226,53.597486
Manchester St Anns Square,Dentist,"14 St Anns Square, Manchester",M2 7HQ,01618342627,,Manchester,E08000003,-2.245837,53.482236
Parsonage Dental Practice,Dentist,"1B Parsonage Street, Hulme, Manchester",M15 5WD,01612277570,,Manchester,E08000003,-2.251229,53.460942
Park Dental Practice,Dentist,"191 Bury Old Road, Prestwich, Manchester",M25 1JF,07988163461,,Bury,E08000002,-2.266414,53.529183
K.L.M. Dental,Dentist,"Croft Shifa Health Centre, Belfield Road, Rochdale",OL16 2UP,07594170746,,Rochdale,E08000005,-2.14084,53.622824
West Gorton Medical Centre,General Practice,"2 Clowes Street, Manchester",M12 5JE,0161223522,,Manchester,E08000003,-2.203859,53.467205
Mile Lane Dental Practice,Dentist,"Mile Lane Health Centre, 80 Mile Lane, Bury",BL8 2JR,01617617550,http://www.milelanedentalpractice.co.uk,Bury,E08000002,-2.335248,53.587814
Pemberton Surgery,General Practice,"Sherwood Drive, Wigan",WN5 9QX,01942367199,,Wigan,E08000010,-2.669697,53.538479
Ashton Medical Centre,General Practice,"120 Wigan Road, Ashton In Makerfield, Wigan",WN4 9SU,01942727325,,Wigan,E08000010,-2.642855,53.494792
Shevington Surgery,General Practice,"1 Houghton Lane, Shevington, Wigan",WN6 8ET,01942483777,,Wigan,E08000010,-2.69942,53.574041
Pennygate Medical Practice,General Practice,"109 Ladies Lane, Hindley, Wigan",WN2 2QG,01942807500,,Wigan,E08000010,-2.576271,53.540002
Intrahealth Tyldesley,General Practice,"Tyldesley Health Centre, Poplar Street, Tyldesley, Manchester",M29 8AX,01942481680,,Wigan,E08000010,-2.468999,53.516715
Bridgewater Medical Centre,General Practice,"Bridgewater Medical Centre, Henry Street, Leigh",WN7 2PE,01942481851,,Wigan,E08000010,-2.511927,53.493519
Christopher Home,General Practice,"Wigan Lane, Wigan",WN1 2NN,01942244000,,Wigan,E08000010,-2.629091,53.55774
MYA Clinics Limited (Manchester),General Practice,"262 Deansgate, Manchester",M3 4BG,01612144790,,Manchester,E08000003,-2.250062,53.477735
The Bodyline Clinic Limited Stockport,General Practice,"Heaton House, Heaton Lane, Stockport",SK4 1AQ,08454918750,http://www.bodylineclinic.com,Stockport,E08000007,-2.165284,53.40973
The Bodyline Clinic Limited Openshaw,General Practice,"Unit 1, 1119 Ashton Old Road, Manchester",M11 1AA,08454918750,http://www.bodylineclinic.com,Manchester,E08000003,-2.172284,53.473765
The Jolly Medical Centre,General Practice,"74 Crescent Road, Manchester",M8 9NT,01617409864,,Manchester,E08000003,-2.240026,53.512118
Horwich Dental Practice,Dentist,"19-21 Winter Hey Lane, Horwich, Bolton",BL6 7AD,01204468210,,Bolton,E08000001,-2.547054,53.599391
Dr I Saleem and Colleagues,Dentist,"566 Stockport Road, Longsight, Manchester",M12 4JJ,01612256944,,Manchester,E08000003,-2.200799,53.456858
Middleton Dental Centre,Dentist,"302 Grimshaw Lane, Middleton, Manchester",M24 2XL,01616537870,,Rochdale,E08000005,-2.176185,53.542502
Winstanley Medical Centre,General Practice,"Holmes House Avenue, Wigan",WN3 6JN,01942483213,,Wigan,E08000010,-2.668958,53.521291
Baguley Clinic,General Practice,"Baguley Clinic, Hall Lane, Manchester",M23 1NA,0161438168,,Manchester,E08000003,-2.279746,53.393094
Longsight Medical Practice,General Practice,"526-528 Stockport Road, Manchester",M13 0RR,01612564488,http://www.longsightmedicalpractice.com,Manchester,E08000003,-2.201887,53.457584
City Centre Dentist,Dentist,"3rd Floor, 20 St Anns Square, Manchester",M2 7HG,01618341643,,Manchester,E08000003,-2.246198,53.48219
CuRx Operational Base,General Practice,"The Mezzanine, Junction 21 Business Park, Gorse Street, Chadderton, Oldham",OL9 9QH,07716090301,,Oldham,E08000004,-2.15726,53.53024
Re-Enhance Limited,Dentist,"Progress House, 17 Cecil Road, Hale, Altrincham",WA15 9NZ,01619299530,,Trafford,E08000009,-2.346183,53.376688
Tranquil TMS Limited,General Practice,"G10 - 5300 Lakeside, Cheadle Royal Business Park, Cheadle",SK8 3GP,07935835625,,Stockport,E08000007,-2.223648,53.380206
Advanced Skin Limited,General Practice,"Lumiere Building, 38 City Road East, Manchester",M15 4QN,07921850589,,Manchester,E08000003,-2.249879,53.472108
Manchester Dental Practice,Dentist,"34 High Street, Manchester",M4 1QB,01618330704,,Manchester,E08000003,-2.238969,53.482789
City Centre Dentist,Dentist,"3rd Floor, 20 St Anns Square, Manchester",M2 7HG,01618341643,,Manchester,E08000003,-2.246198,53.48219
Walkden Gateway,General Practice,"Walkden Gateway, 2 Smith Street, Worsley, Manchester",M28 3EZ,01617932500,http://www.salford.gov.uk/walkdengateway,Salford,E08000006,-2.398541,53.524898
Newbury Place Medical & Retail Centre,General Practice,"55 Rigby Street, Salford",M7 4NX,01612125050,http://www.higherbroughtonpartnership.co.uk/index.php/the-master-plan/newbury-place-medical-retail-centre/,Salford,E08000006,-2.260516,53.507103
Pendleton Gateway,General Practice,"1 Broad Walk, Pendleton, Salford",M6 5FX,,,Salford,E08000006,-2.284742,53.488361
dental.care@62,Dentist,"62 Market Street, Marple, Stockport",SK6 7AD,01612210062,http://www.dentalcare62.com,Stockport,E08000007,-2.0639,53.393685
Denton Orthodontic Centre Limited,Dentist,"1 Walker Street, Denton, Manchester",M34 3LH,01613364075,http://www.dentonorthodontics.co.uk,Tameside,E08000008,-2.114989,53.457025
Winstanley Medical Centre,General Practice,"Holmes House Avenue, Wigan",WN3 6JN,,,Wigan,E08000010,-2.668958,53.521291
Gidlow Dental Surgery,Dentist,"328 Gidlow Lane, Wigan",WN6 7PJ,01942824167,,Wigan,E08000010,-2.64478,53.557009
Elmfield Surgery,General Practice,"Omerod House, Ahterton Health Centre, Nelson Street, Atherton, Manchester",M46 0LE,01942481080,http://www.sevenbrooksmedicalcentre.nhs.uk,Wigan,E08000010,-2.500811,53.527489
Irlam Clinic,General Practice,"125 Liverpool Road, Irlam, Manchester",M44 6DP,01617750000,,Salford,E08000006,-2.417074,53.449107
The Robert Darbishire Practice,General Practice,"Rusholme Health Centre, Walmer Street, Rusholme, Manchester",M14 5NP,0161225669,http://www.rdp.org.uk,Manchester,E08000003,-2.226162,53.454635
Cornerstone Medical Practice,General Practice,"Langworthy Centre, 451 Liverpool Street, Salford",M6 5QQ,01612124445,http://www.salfordcarecentres.co.uk,Salford,E08000006,-2.296843,53.483785
RK Medical Practice,General Practice,"Brownley Green Health Centre, 171 Brownley Road, Manchester",M22 9UH,01614939493,,Manchester,E08000003,-2.255632,53.386597
Dr Kamal Gupta,General Practice,"Bridgewater Medical Centre,, Henry Street,, Leigh",WN7 2PE,01942481815,http://www.drkgupta.co.uk,Wigan,E08000010,-2.511927,53.493519
Dr Rajesh Saraf,General Practice,"Moorside Medical Centre, 681 Ripponden Road, Oldham",OL1 4JU,01619098388,,Oldham,E08000004,-2.076954,53.561455
Yorkshire Street Surgery,General Practice,"188 Yorkshire Street, Rochdale",OL16 2DN,07747473574,,Rochdale,E08000005,-2.152215,53.620446
Dr Kiren Kaur,General Practice,"Moorside Medical Centre, 681 Ripponden Road, Oldham",OL1 4JU,01613448150,http://www.doctorsatmoorside.co.uk,Oldham,E08000004,-2.076954,53.561455
Victoria Dental & Healthcare,Dentist,"109 Corporation Street, Manchester",M4 4DX,01618324153,,Manchester,E08000003,-2.23974,53.488227
Dr Mohammad Khan,General Practice,"152a Manchester Road East, Little Hulton, Manchester",M38 9LQ,01617993233,,Salford,E08000006,-2.409599,53.526659
Dr Suvajit Chatterjee,General Practice,"32 Brinnington Road, Vernon Park, Stockport",SK1 2EX,01614265484,http://www.vernonparksurgery.co.uk,Stockport,E08000007,-2.142795,53.418398
Dr Christina Mary Greenhough,General Practice,"187 Manchester Road, Mossley, Ashton Under Lyne",OL5 9AB,01457833315,http://www.mossleymedicalpractice.co.uk,Tameside,E08000008,-2.04063,53.51405
Dr Nasima Sidda,General Practice,"Watersmeeting Health Center, Waters Meeting Road, Bolton",BL1 8TT,01204462966,,Bolton,E08000001,-2.431389,53.595818
Dr Laurence Howard Sherman,General Practice,"Greyland Medical Centre, 468 Bury Old Road, Prestwich, Manchester",M25 1NL,01617987850,,Bury,E08000002,-2.276308,53.537702
Eye and Dental Clinic,Dentist,"110 Ainsworth Road, Bury",BL8 2RS,01612225730,,Bury,E08000002,-2.318773,53.592667
Dr John Danson,General Practice,"Featherstall Road South, Oldham",OL9 7AY,01614841484,http://www.dansonfamilypractice.co.uk,Oldham,E08000004,-2.130534,53.53731
Dr Afzal Hussain,General Practice,"110 Walmersley Road, Bury",BL9 6DX,01617646100,,Bury,E08000002,-2.289512,53.599735
Dr Samir Sadik,General Practice,"1 Dunkerley Street, Ashton Under Lyne",OL7 9EJ,01613307087,,Tameside,E08000008,-2.103916,53.498778
SimplyOne Dental Droylsden,Dentist,"36 Queens Walk, Droylsden, Manchester",M43 7AD,07050013222,http://www.simplyonedental.com,Tameside,E08000008,-2.14606,53.480045
Mrs Elaine Evans,General Practice,"The Bridgewater Medical Centre, Henry Street, Leigh",WN7 2PE,01942481800,,Wigan,E08000010,-2.511927,53.493519
The Chowdhury Practice,General Practice,"New Radcliffe Street, Oldham",OL1 1NL,01616213535,,Oldham,E08000004,-2.116945,53.543824
Skinny Revolution Ltd,General Practice,"307 Hale Road, Hale Barns, Altrincham",WA15 8SS,01619804237,http://www.skinnyrevolution.co.uk,Trafford,E08000009,-2.313707,53.369479
Dr Syed Rizvi,General Practice,"274 Barlow Moor Road, Chorlton-cum-Hardy, Manchester",M21 8HA,01618812297,,Manchester,E08000003,-2.268652,53.43186
Merseybank Practice,General Practice,"36 Mersey Bank Avenue, Chorton, Manchester",M21 7NN,01614455559,,Manchester,E08000003,-2.263012,53.42276
Dr Anita Sharma,General Practice,"Chadderton South Health Centre, Eaves Lane, Chadderton, Oldham",OL9 8RG,01616521876,http://www.southchaddertonhealthcentre.co.uk,Oldham,E08000004,-2.15145,53.533368
Pennine MSK Partnership Limited,General Practice,"Integrated Care Centre, New Radcliffe Street, Oldham",OL1 1NL,0161621383,http://www.pmsk.org,Oldham,E08000004,-2.116945,53.543824
Rochdale Road Medical Centre,General Practice,"48a Rochdale Road, Middleton, Manchester",M24 2PU,01616439131,,Rochdale,E08000005,-2.195702,53.556772
Dr Sonal Sharma,General Practice,"2nd Floor Croft Shifa Health Centre, Rochdale",OL16 2UY,01706752703,http://www.inspiremedical.co.uk,Rochdale,E08000005,-2.138254,53.622746
Dr Joann Amin,General Practice,"The Willows, Lords Avenue, Salford, Salford",M5 5JR,01617362356,http://www.thewillowssurgery.co.uk,Salford,E08000006,-2.309137,53.485461
Salford Health Matters CIC,General Practice,"Willow Tree Healthy Living Centre, 94 Littleton Road, Salford",M7 3SE,01612125818,,Salford,E08000006,-2.278113,53.502274
Salford Health Matters Homeless Service,General Practice,"Windsor Christian Centre, Churchill Way, Salford",M6 5BU,01612125818,,Salford,E08000006,-2.284531,53.486008
Salford Health Matters Little Hulton,General Practice,"Haysbrook Avenue, Worsley, Manchester",M28 0AY,01612125818,,Salford,E08000006,-2.423902,53.529872
Donneybrook Medical Centre,General Practice,"Clarendon Street, Hyde",SK14 2AH,01613683838,http://www.donneybrookmediclacentre.nhs.uk,Tameside,E08000008,-2.080237,53.452631
Dr Richard Clare,General Practice,"The Surgery, 12 Derbyshire Road South, Sale",M33 3JP,01619733499,http://www.drclaresurgery.co.uk,Trafford,E08000009,-2.310144,53.416957
Dr Sally Johnston,General Practice,"34 Riddings Road, Timperley, Altrincham",WA15 6BP,01619629662,,Trafford,E08000009,-2.331291,53.404424
The KSL Clinic Ltd Manchester,General Practice,"Unit 3, Waters Edge Business Park, Modwen Road, Salford",M5 3EZ,01622686101,http://www.kslhair.com,Salford,E08000006,-2.2768640000000002,53.467986
Dr Rachel Tomalin,General Practice,"20 Meyer Street, Cale Green, Stockport",SK3 8JE,01614802882,http://www.calegreensurgery.co.uk,Stockport,E08000007,-2.158364,53.397148
Dr Salam J Farhan,General Practice,"Partington Health Centre, Central Road, Partington, Manchester",M31 4FY,01617757032,,Trafford,E08000009,-2.425016,53.416781
Gloucester House Medical Centre,General Practice,"17 Station Road, Urmston, Manchester",M41 9JS,01617487115,http://www.ghmc.co.uk,Trafford,E08000009,-2.352599,53.447337
Dr Chandra Khatri,General Practice,"The Surgery, High Street, Tyldesley, Manchester",M29 8AL,01942882950,,Wigan,E08000010,-2.469683,53.514626
The Park Medical Centre,General Practice,"434 Altrincham Road, Baguley, Manchester",M23 9AB,01614381680,,Manchester,E08000003,-2.28807,53.40104
Bodey Medical Centre,General Practice,"Ladybarn Court, 28 Ladybarn Lane, Manchester",M14 6WP,01614381680,,Manchester,E08000003,-2.214798,53.440636
Townside Surgery - Dr Cooke,General Practice,"Townside Primary Care Centre, Knowsley Place, 1 Knowsley Place, Knowsley Street, Bury",BL9 0SN,01617621600,,Bury,E08000002,-2.29898,53.59031
Dr Anoop Sahal,General Practice,"94 Navigation Road, Altrincham",WA14 1LL,01619299300,,Trafford,E08000009,-2.346055,53.396194
Dr Masud Prodhan,General Practice,"Seymour Grove Health Centre, Manchester",M16 0LW,01618487563,http://www.oldtraffordsurgery.co.uk,Trafford,E08000009,-2.275745,53.458074
Dr Syed Shah,General Practice,"145 Elliott Street, Tyldesley, Manchester",M29 8FL,01942892727,,Wigan,E08000010,-2.469211,53.514151
Dr Ugo Umeadi,General Practice,"131 Cleggs Lane, Little Hulton, Manchester",M38 9RS,01617994001,http://www.cleggslanepractice.nhs.uk,Salford,E08000006,-2.419336,53.534939
South Manchester Diagnostics,General Practice,"144a Dialstone Lane, Stockport",SK2 6AP,,,Stockport,E08000007,-2.134435,53.396485
Everest Pharmacy,General Practice,"117b, Withington Road, Manchester",M16 8EE,,,Manchester,E08000003,-2.257066,53.452309
Ailsa Craig Medical Centre,General Practice,"Ailsa Craig Medical Group, 270 Dickenson Road, Longsight, Manchester",M13 0YL,01612245555,http://www.ailsacraigmedicalpractice.co.uk,Manchester,E08000003,-2.208542,53.454175
Ashton-in-Makerfield,Dentist,"19 Wigan Road, Ashton-in-Makerfield, Wigan",WN4 9AR,01942271827,,Wigan,E08000010,-2.637556,53.488211
Leela Ltd,General Practice,"The Strand, Rochdale",OL11 2JG,01706861616,,Rochdale,E08000005,-2.156245,53.593988
Dr Chidananda Barua,General Practice,"Frederick Street, Farnworth, Bolton",BL4 9AH,01204463100,http://www.ehealthservice.co.uk/bolton/Dr-Barua,Bolton,E08000001,-2.397759,53.546123
Woodbank Surgery,General Practice,"2 Hunstanton Drive, Brandlesholme, Bury",BL8 1EG,01617051630,,Bury,E08000002,-2.308802,53.60507
KS Dental Care Limited,Dentist,"331 Washway Road, Sale",M33 4EE,01619732753,,Trafford,E08000009,-2.337966,53.413385
Shakespeare Surgery,General Practice,"Chandler House, Worsley Mesnes Health Centre, Poolstock Lane, Wigan",WN3 5HL,01942481531,http://www.shakespearesurgery.co.uk,Wigan,E08000010,-2.643772,53.529393
Dr Mahendra Patel,General Practice,"Shay Lane, Hale Barns, Altrincham",WA15 8NZ,01619802656,http://www.shaylanemedical.com,Trafford,E08000009,-2.31556,53.372189
Edenfield Dental Care,Dentist,"386 Edenfield Road, Rochdale",OL12 7NH,01706644301,,Rochdale,E08000005,-2.188087,53.622956
Ashton GP Service,General Practice,"Ashton Primary Care Centre, 193 Old Street, Ashton Under Lyne",OL6 7SR,01613427050,,Tameside,E08000008,-2.099981,53.485827
City Health Centre,General Practice,"32 Market Street, Manchester",M1 1PL,01618396227,,Manchester,E08000003,-2.242815,53.482927
Droylsden Medical Practice,General Practice,"1-3 Albion Drive, Droylsden, Manchester",M43 7NP,01613427777,,Tameside,E08000008,-2.145664,53.487166
Guide Bridge Medical Practice,General Practice,"Guide Lane Clinic, Guide Lane, Audenshaw, Manchester",M34 5HY,01613442609,,Tameside,E08000008,-2.113281,53.471588
Lindley Medical Practice,General Practice,"Integrated Care Centre, New Radcliffe Street, Oldham",OL1 1NL,01617857520,,Oldham,E08000004,-2.116945,53.543824
Millbrook Medical Practice,General Practice,"Hollybank, Off Grove Road, Stalybridge",SK15 3BJ,01613042470,,Tameside,E08000008,-2.034281,53.492265
Simpson Medical Practice,General Practice,"361 Moston Lane, Manchester",M40 9NB,01612035550,,Manchester,E08000003,-2.198039,53.514029
Hale Dental Clinic,Dentist,"163a Ashley Road, Hale, Altrincham",WA15 9SD,08456046448,,Trafford,E08000009,-2.346371,53.377613
Rock Healthcare Limited,General Practice,"Moorgate Primary Care Centre, 22 Derby Way, Bury",BL9 0NJ,01614479820,http://www.rockhealthcare.co.uk,Bury,E08000002,-2.288591,53.59553
Lime Square Medical Centre,General Practice,"Lime Square, Ashton Old Road, Manchester",M11 1DA,01613710678,,Manchester,E08000003,-2.164901,53.473649
Dr Krishnakant Buch,General Practice,"Lower Broughton Health Centre, Great Clowes Street, Salford",M7 1RD,01612126525,http://www.1lowerbroughtonhealthcentre.co.uk,Salford,E08000006,-2.258808,53.49359
Dr Mahadeva Selvarajan,General Practice,"Deane Clinic One Stop Health Centre, Horsfield Street, Bolton",BL3 4LU,0120464089,http://www.deaneclinic.co.uk,Bolton,E08000001,-2.464537,53.567885
S Ward Dental Practice,Dentist,"Stamford Road, Mossley, Ashton-under-lyne",OL5 0BA,01618338444,,Tameside,E08000008,-2.042293,53.516163
IMI Manchester,Dentist,"13 Stanley Street, Manchester",M8 8SH,01134408770,,Manchester,E08000003,-2.236925,53.494631
Everything Skin Clinic,General Practice,"Ground Suite B, Hawbank House, 2 High Street, Cheadle",SK8 1AL,01615091294,,Stockport,E08000007,-2.214418,53.395137
Orchard Medical Centre,General Practice,"10 Leigh Road, Boothstown, Manchester",M28 1LZ,01617028579,http://www.orchard-medicalcentre.co.uk,Salford,E08000006,-2.420948,53.502916
Dr Samir Naseef,General Practice,"216 Wigan Road, Deane, Bolton",BL3 5QE,01204462198,http://www.drnaseef.nhs.net,Bolton,E08000001,-2.460819,53.568942
Brookdale Surgery,General Practice,"202 Droylsden Road, Manchester",M40 1NZ,0161681426,,Manchester,E08000003,-2.174181,53.499199
Dr Hany Azmy,General Practice,"The Surgery, 30 Brinnington Road, Brinnington, Stockport",SK1 2EX,01614804164,,Stockport,E08000007,-2.142795,53.418398
AlldayDr Group Ltd,General Practice,"77-79 Church Street, Blackrod, Bolton",BL6 5EE,02080166020,,Bolton,E08000001,-2.584822,53.594359
Veincentre Manchester (St Anne Street),General Practice,"4th Floor National House, 36 St. Anne Street, Manchester",M2 7LE,01782753960,http://www.veincentre.com,Manchester,E08000003,-2.245007,53.481547
Peel Hall Medical Practice,General Practice,"Forum Health, Simonsway, Wythenshawe, Manchester",M22 5RX,01613751000,http://www.peelhallmedicalpractice.co.uk,Manchester,E08000003,-2.265017,53.379925
Dr Brian Perkins,General Practice,"Integrated Care Centre, New Radcliffe Street, Oldham",OL1 1NL,01616213888,,Oldham,E08000004,-2.116945,53.543824
Knowsley Dental,Dentist,"37 Knowsley Street, Bury",BL9 0ST,01617641089,,Bury,E08000002,-2.300551,53.588497
Dr Syed Shahbazi,General Practice,"Kidglove House, Kidglove Road, Golborne",WA3 3GS,01942481638,http://www.familymedical.gpsurgery.net,Wigan,E08000010,-2.595495,53.47988
Dr Geeta Gupta,General Practice,"South Reddish Medical Centre, Reddish Road, South Reddish, Stockport",SK5 7QU,01614269191,http://www.southreddishmedicalcentre.co.uk,Stockport,E08000007,-2.156517,53.422309
Dr George Duru,General Practice,"Integrated Care Centre, New Radcliffe Street, Oldham",OL1 1NL,01616213636,,Oldham,E08000004,-2.116945,53.543824
Romiley Dental Practice,Dentist,"91 Compstall Road, Romiley, Stockport",SK6 4HT,,,Stockport,E08000007,-2.079925,53.414826
The Robert Darbishire Practice,General Practice,"Rusholme Health Centre, Walmer Street, Rusholme, Manchester",M14 5NP,01612256699,,Manchester,E08000003,-2.226162,53.454635
The Whitswood Practice,General Practice,"Alexandra Park Health Centre, 2 Whitswood Close, Manchester",M16 7AP,01612263620,,Manchester,E08000003,-2.253502,53.455769
Dr R Anderson and Dr M Ahmed,General Practice,"239 Mosley Common Road, Worsley, Manchester",M28 1BZ,08444773276,http://www.boothstownmedicalcentre.co.uk,Salford,E08000006,-2.422973,53.50477
Dr Raina Patel,General Practice,"The Romiley Health Centre, Chichester Road, Romiley, Stockport",SK6 4QR,01614265242,http://www.guywoodpractice.co.uk,Stockport,E08000007,-2.08993,53.414998
Dental Surgery,Dentist,"155 Kenyon Lane, Moston, Manchester",M40 9DJ,01617887757,,Manchester,E08000003,-2.193737,53.510277
Dr Zuber Ahmed,General Practice,"Sun Valley Medical Practice, 137 Glodwick Road, Oldham",OL4 1YN,01616229230,,Oldham,E08000004,-2.095095,53.537786
Ashton Smile Clinic,Dentist,"16 The Gerard Centre, Gerard Street, Ashton-in-makerfield, Wigan",WN4 9AN,,,Wigan,E08000010,-2.636639,53.486373
Dr Saira Zaman,General Practice,"Chandler House, Worsley Mesnes Health Centre, Poolstock Lane, Wigan",WN3 5HL,01942481423,http://www.wigangrangepractice.nhs.uk,Wigan,E08000010,-2.643772,53.529393
Conran Medical Centre,General Practice,"77 Church Lane, Harpurhey, Manchester",M9 5BH,01612052714,,Manchester,E08000003,-2.210659,53.510547
Push Dr Limited,General Practice,"First Floor, Arkwright House, Parsonage Gardens, Manchester",M3 2LF,0330808470,,Manchester,E08000003,-2.248957,53.482328
Fallowfield Medical Centre,General Practice,"75 Ladybarn Lane, Fallowfield, Manchester",M14 6YL,01612244503,,Manchester,E08000003,-2.21351,53.438823
Smilestylist - House of Fraser Manchester,Dentist,"98-116 Deansgate, Manchester",M3 2QG,07989356786,http://www.smilestylist.co.uk,Manchester,E08000003,-2.247346,53.482217
Dr Devang Shah,General Practice,"169 Grove Lane, Timperley, Altrincham",WA15 6PH,01619039302,http://www.grovemed.co.uk,Trafford,E08000009,-2.323566,53.397228
Burton Road Dental,Dentist,"148a Burton Road, Manchester",M20 1LH,01614457311,,Manchester,E08000003,-2.241957,53.427658
Leesbrook Surgery,General Practice,"Mellor Street, Lees, Oldham",OL4 3DG,01616214800,http://www.leesbrooksurgery.com,Oldham,E08000004,-2.07266,53.53879
Swan Lane Medical Centre,General Practice,"Swan Lane, Bolton",BL3 6TL,01204661600,http://www.swanlanemedicalcentre.nhs.uk,Bolton,E08000001,-2.442391,53.566945
Radcliffe Medical Practice,General Practice,"Radcliffe Primary Care Centre, 69 Church Street West, Radcliffe, Manchester",M26 2SP,01617242062,http://www.radcliffemp.nhs.uk,Bury,E08000002,-2.323706,53.560143
